LinkId,Geometry
36586,"LINESTRING(355082.61719 6688866.00577,355084.88674 6688869.06783,355090.82798 6688872.42945,355092.16733 6688873.56479)"
36808,"LINESTRING(355586.91101 6689603.83095,355597.06231 6689600.42998,355598.80084 6689600.47426,355652.10676 6689601.36938,355655.37468 6689602.69393,355657.05967 6689603.38665,355660.73890 6689604.87661)"
37078,"LINESTRING(355562.05708 6689072.84053,355574.40630 6689065.34063,355578.55929 6689063.34295,355583.20638 6689061.10535,355593.66497 6689058.02048,355598.56525 6689056.49149)"
37079,"LINESTRING(355598.56525 6689056.49149,355593.66497 6689058.02048,355583.20638 6689061.10535,355578.55929 6689063.34295,355574.40630 6689065.34063,355562.05708 6689072.84053)"
37085,"LINESTRING(355547.74702 6689097.06516,355551.10546 6689101.92260,355556.18119 6689106.19134,355560.62183 6689110.09621,355564.59832 6689114.62869)"
37086,"LINESTRING(355454.73355 6689205.27576,355461.12834 6689198.25296,355478.42331 6689165.60003,355480.90107 6689160.85068,355486.58069 6689149.97503,355498.04336 6689127.65033,355499.51182 6689124.98425,355502.85228 6689120.86380,355505.51987 6689117.69456,355508.83855 6689115.16643)"
37087,"LINESTRING(355508.83855 6689115.16643,355505.51987 6689117.69456,355502.85228 6689120.86380,355499.51182 6689124.98425,355498.04336 6689127.65033,355486.58069 6689149.97503,355480.90107 6689160.85068,355478.42331 6689165.60003,355461.12834 6689198.25296,355454.73355 6689205.27576)"
37097,"LINESTRING(355482.76510 6689039.12185,355494.83405 6689038.19133,355502.32508 6689036.75745,355507.96011 6689034.42937,355513.76011 6689032.06952,355518.33549 6689029.90277,355521.81739 6689028.09956,355524.97809 6689025.59169,355529.10153 6689022.29391)"
37144,"LINESTRING(356058.87184 6689007.93187,356055.20275 6689008.98896,356053.13840 6689012.50145,356048.14940 6689020.12121,356026.00296 6689056.65686,356021.77510 6689066.16873,356013.48680 6689079.94238,356010.77198 6689084.13771)"
37145,"LINESTRING(355977.38086 6689138.12246,355975.80949 6689140.71647,355958.25576 6689170.76806)"
373,"LINESTRING(354880.77500 6689606.60770,354872.82869 6689600.15791,354865.35379 6689592.94653,354861.97797 6689589.23647,354806.74362 6689522.53630,354789.66999 6689502.07257,354783.33183 6689491.71351)"
374,"LINESTRING(354783.33183 6689491.71351,354789.66999 6689502.07257,354806.74362 6689522.53630,354861.97797 6689589.23647,354865.35379 6689592.94653,354872.82869 6689600.15791,354880.77500 6689606.60770)"
380,"LINESTRING(354776.52965 6689500.06245,354776.08380 6689500.61119,354724.76602 6689602.87255,354723.72683 6689604.95769,354723.03382 6689606.34409,354719.44234 6689612.79384)"
381,"LINESTRING(354983.88649 6689669.36012,354977.97374 6689664.90661,354974.41654 6689662.25286,354924.13696 6689632.95009,354920.86011 6689631.08125)"
38591,"LINESTRING(355773.14369 6689716.66216,355781.01352 6689723.38452)"
38592,"LINESTRING(355781.01352 6689723.38452,355773.14369 6689716.66216)"
38593,"LINESTRING(355781.01352 6689723.38452,355786.14853 6689727.77240,355790.44361 6689732.18649,355810.57746 6689758.72926,355817.26476 6689767.55600,355821.82008 6689772.93420,355825.13231 6689776.73744)"
38594,"LINESTRING(355825.13231 6689776.73744,355821.82008 6689772.93420,355817.26476 6689767.55600,355810.57746 6689758.72926,355790.44361 6689732.18649,355786.14853 6689727.77240,355781.01352 6689723.38452)"
38595,"LINESTRING(355825.13231 6689776.73744,355825.91200 6689777.63820)"
38596,"LINESTRING(355825.91200 6689777.63820,355825.13231 6689776.73744)"
39423,"LINESTRING(356038.95144 6688917.37805,356046.60627 6688917.20381,356060.66489 6688920.79939)"
40593,"LINESTRING(354828.49399 6688865.22449,354832.67187 6688870.73511,354833.12702 6688872.96743)"
40594,"LINESTRING(354833.12702 6688872.96743,354833.63954 6688876.45370)"
40595,"LINESTRING(354833.63954 6688876.45370,354834.34174 6688882.43242)"
41638,"LINESTRING(354648.60915 6689333.08227,354654.69471 6689329.24747,354741.53431 6689274.44229,354748.05102 6689270.32673)"
41639,"LINESTRING(354748.05102 6689270.32673,354751.84677 6689267.92632,354756.67519 6689264.89871)"
41640,"LINESTRING(354756.67519 6689264.89871,354765.07412 6689259.63951,354772.09811 6689255.24985,354845.45169 6689208.29187)"
41641,"LINESTRING(354938.52732 6689681.87478,354946.23520 6689679.74890,354961.20343 6689675.62317,354983.88649 6689669.36012)"
41642,"LINESTRING(354983.88649 6689669.36012,354961.20343 6689675.62317,354946.23520 6689679.74890,354938.52732 6689681.87478)"
4179,"LINESTRING(355210.79145 6689940.21951,355211.78058 6689947.62812,355213.23289 6689951.11573,355215.83496 6689954.03621,355221.96126 6689959.04504)"
4180,"LINESTRING(355388.90917 6690018.88266,355381.59130 6690013.97588,355378.82243 6690012.88969,355338.73446 6689999.43963,355332.17163 6689997.23749,355325.69189 6689995.03056)"
4181,"LINESTRING(355325.69189 6689995.03056,355332.17163 6689997.23749,355338.73446 6689999.43963,355378.82243 6690012.88969,355381.59130 6690013.97588,355388.90917 6690018.88266)"
4182,"LINESTRING(355325.69189 6689995.03056,355314.02934 6689991.15373,355221.96126 6689959.04504)"
4183,"LINESTRING(355221.96126 6689959.04504,355314.02934 6689991.15373,355325.69189 6689995.03056)"
42022,"LINESTRING(355684.71635 6689706.80016,355683.33072 6689724.55978)"
42023,"LINESTRING(355683.33072 6689724.55978,355684.71635 6689706.80016)"
42030,"LINESTRING(355681.22381 6689767.51753,355682.17570 6689743.81926)"
42031,"LINESTRING(355682.17570 6689743.81926,355681.22381 6689767.51753)"
42067,"LINESTRING(355684.71635 6689706.80016,355687.82833 6689703.71660,355690.37389 6689687.40322,355691.69884 6689680.15031)"
42068,"LINESTRING(355586.85807 6689716.49871,355590.18470 6689706.10386,355588.76246 6689683.04330,355588.32253 6689674.63498,355588.11899 6689667.16987)"
42069,"LINESTRING(355787.32962 6689648.65218,355774.52687 6689645.90834,355765.70054 6689644.02547,355754.94801 6689640.68495,355730.81839 6689629.11521,355718.71701 6689624.33942,355713.46524 6689623.18494)"
42106,"LINESTRING(354983.88649 6689669.36012,354991.84629 6689667.26423,355067.04655 6689644.57971)"
42107,"LINESTRING(355067.04655 6689644.57971,354991.84629 6689667.26423,354983.88649 6689669.36012)"
42251,"LINESTRING(355271.63974 6688993.49294,355271.94336 6688992.31826,355272.41771 6688991.21161,355273.06278 6688990.17297,355273.85091 6688989.24846)"
42252,"LINESTRING(355272.23196 6688998.23190,355271.81774 6688997.09870,355271.57475 6688995.91110,355271.52003 6688994.70149,355271.63974 6688993.49294)"
42826,"LINESTRING(355529.10153 6689022.29391,355534.20052 6689016.45865,355543.91691 6689002.22354,355555.79218 6688984.80411,355569.47174 6688964.75488,355583.87901 6688943.65120,355595.99980 6688925.88390,355627.66636 6688881.72081,355631.86369 6688871.68747,355633.36120 6688869.65395,355635.92038 6688866.17950,355644.22683 6688858.24553)"
42831,"LINESTRING(355644.22683 6688858.24553,355673.95862 6688811.67987,355717.43198 6688747.82130,355737.31987 6688717.74565,355741.60906 6688710.74457)"
4357,"LINESTRING(355221.96126 6689959.04504,355217.35773 6689958.08720,355213.00284 6689956.44741,355209.08381 6689954.34851,355204.65072 6689951.35584,355202.93935 6689950.07509)"
4368,"LINESTRING(355440.94725 6690030.04062,355443.22563 6690023.42239,355446.12548 6690018.11455,355457.48225 6689995.96260,355462.09362 6689988.26390,355466.81714 6689978.70063,355470.49093 6689970.91145)"
44570,"LINESTRING(355448.23113 6688679.75738,355664.67625 6688634.14024,355684.60474 6688630.38673,355707.20906 6688627.27998,355732.65408 6688626.75759,355753.45386 6688626.80371,355771.30895 6688626.93077)"
44571,"LINESTRING(355771.30895 6688626.93077,355753.45386 6688626.80371,355732.65408 6688626.75759,355707.20906 6688627.27998,355684.60474 6688630.38673,355664.67625 6688634.14024,355448.23113 6688679.75738)"
44724,"LINESTRING(355205.62524 6689756.78905,355204.95349 6689805.23851,355204.94046 6689814.71890)"
44725,"LINESTRING(355204.94046 6689814.71890,355204.95349 6689805.23851,355205.62524 6689756.78905)"
44839,"LINESTRING(355703.58355 6689088.57130,355704.54071 6689083.08646,355711.27445 6689051.05488,355712.64219 6689046.24730)"
44840,"LINESTRING(355712.64219 6689046.24730,355711.27445 6689051.05488,355704.54071 6689083.08646,355703.58355 6689088.57130)"
45726,"LINESTRING(355299.09396 6689476.67927,355305.71404 6689477.63194,355316.38603 6689479.17388)"
4669,"LINESTRING(356140.64426 6689476.08230,356117.90562 6689476.80320,356108.59625 6689476.40519,356101.51766 6689475.12202,356098.69103 6689474.35035,356095.14907 6689473.53091,356092.75974 6689473.11232,356088.67945 6689473.08050,356084.54126 6689474.54292)"
47153,"LINESTRING(355178.78715 6689936.15010,355164.01804 6689931.90792)"
47154,"LINESTRING(355164.01804 6689931.90792,355178.78715 6689936.15010)"
47544,"LINESTRING(356046.99964 6689404.16415,356054.51334 6689397.34454,356067.97401 6689384.27409,356077.54168 6689372.97463,356085.62374 6689362.86232,356096.40785 6689342.54731,356114.06766 6689305.39147)"
48894,"LINESTRING(356136.84924 6689077.83828,356124.42748 6689071.06625,356122.23569 6689069.86855,356110.25325 6689063.61642,356102.46249 6689059.98214)"
49534,"LINESTRING(355655.79027 6689931.52931,355674.94263 6689899.17012)"
49536,"LINESTRING(355674.94263 6689899.17012,355678.31040 6689893.69076)"
49537,"LINESTRING(355678.31040 6689893.69076,355674.94263 6689899.17012)"
49931,"LINESTRING(355790.14034 6689640.34559,355787.32962 6689648.65218)"
49932,"LINESTRING(355787.32962 6689648.65218,355790.14034 6689640.34559)"
5059,"LINESTRING(355295.49250 6688983.93705,355295.28566 6688983.63746,355295.08573 6688983.32635,355294.90847 6688983.01393,355294.74568 6688982.68955,355294.59044 6688982.36473,355294.45660 6688982.01642,355294.33851 6688981.67833,355294.23489 6688981.32827,355294.14638 6688980.97734,355294.07298 6688980.62554,355294.01406 6688980.26178,355293.97781 6688979.89671,355293.95731 6688979.54185,355293.95128 6688979.17503,355293.96036 6688978.80734,355293.98520 6688978.44986,355294.02451 6688978.08042,355294.08777 6688977.73186,355294.16550 6688977.37132,355294.25143 6688977.02145,355294.36002 6688976.67026,355294.48437 6688976.32928,355294.62383 6688975.98744,355294.77969 6688975.66690,355294.94246 6688975.33483,355295.12919 6688975.02364,355295.32411 6688974.72309,355295.53414 6688974.42167,355295.75992 6688974.13047,355295.99455 6688973.86101,355296.24428 6688973.59068,355296.50285 6688973.34209,355296.77654 6688973.09263,355297.05906 6688972.86491,355297.34978 6688972.64784,355297.65626 6688972.44099,355297.96401 6688972.25631,355298.28752 6688972.08186)"
50980,"LINESTRING(355357.55095 6688728.96525,355353.81274 6688729.61509,355352.13415 6688729.95682,355314.73791 6688738.70370,355312.05315 6688739.21483)"
50981,"LINESTRING(355312.05315 6688739.21483,355314.73791 6688738.70370,355352.13415 6688729.95682,355353.81274 6688729.61509,355357.55095 6688728.96525)"
50982,"LINESTRING(355312.05315 6688739.21483,355308.43457 6688739.83554,355257.41321 6688751.19460,355249.91085 6688752.96322,355218.73718 6688758.91454,355191.83205 6688763.02829,355185.82909 6688764.10953)"
50983,"LINESTRING(355185.82909 6688764.10953,355191.83205 6688763.02829,355218.73718 6688758.91454,355249.91085 6688752.96322,355257.41321 6688751.19460,355308.43457 6688739.83554,355312.05315 6688739.21483)"
50984,"LINESTRING(355185.82909 6688764.10953,355176.33130 6688765.45949,355165.07485 6688766.42154,355151.38619 6688766.62296,355143.29541 6688766.86804,355135.18580 6688767.18097,355126.14421 6688768.15973)"
50985,"LINESTRING(355126.14421 6688768.15973,355135.18580 6688767.18097,355143.29541 6688766.86804,355151.38619 6688766.62296,355165.07485 6688766.42154,355176.33130 6688765.45949,355185.82909 6688764.10953)"
51290,"LINESTRING(355911.98083 6688665.54727,355929.86951 6688675.46391,355933.60222 6688677.08450,355957.56017 6688687.46347,355986.46019 6688699.13752)"
51291,"LINESTRING(355986.46019 6688699.13752,355957.56017 6688687.46347,355933.60222 6688677.08450,355929.86951 6688675.46391,355911.98083 6688665.54727)"
51292,"LINESTRING(355986.46019 6688699.13752,356003.95659 6688706.46234)"
51293,"LINESTRING(356003.95659 6688706.46234,355986.46019 6688699.13752)"
51294,"LINESTRING(356003.95659 6688706.46234,356021.81770 6688713.93307)"
51295,"LINESTRING(356021.81770 6688713.93307,356003.95659 6688706.46234)"
51300,"LINESTRING(355974.58903 6688676.94649,355956.97269 6688677.40588,355951.06872 6688676.65593,355946.32394 6688674.97130,355934.44606 6688669.10286,355926.92488 6688666.20982,355923.41317 6688666.71272,355918.38588 6688666.04577,355911.98083 6688665.54727)"
51896,"LINESTRING(355497.89755 6689576.63731,355496.95146 6689582.83365,355488.15707 6689603.82497,355483.24633 6689615.53525)"
51897,"LINESTRING(355483.24633 6689615.53525,355488.15707 6689603.82497,355496.95146 6689582.83365,355497.89755 6689576.63731)"
52051,"LINESTRING(355706.86825 6689102.40082,355697.98173 6689096.20450,355694.57721 6689093.83080,355687.15749 6689089.93086)"
52052,"LINESTRING(355687.15749 6689089.93086,355694.57721 6689093.83080,355697.98173 6689096.20450,355706.86825 6689102.40082)"
52660,"LINESTRING(356225.42506 6689341.97685,356227.05528 6689341.19309,356228.48605 6689339.84227,356248.71417 6689314.35491,356293.08210 6689257.44737,356294.21789 6689255.71301,356294.88150 6689254.07261)"
52661,"LINESTRING(356294.88150 6689254.07261,356294.21789 6689255.71301,356293.08210 6689257.44737,356248.71417 6689314.35491,356228.48605 6689339.84227,356227.05528 6689341.19309,356225.42506 6689341.97685)"
53410,"LINESTRING(355272.93369 6688964.05592,355293.03070 6688969.67074,355326.28075 6688981.04580,355377.76243 6689002.10483,355411.93452 6689016.58695,355448.93209 6689033.13135,355483.29425 6689049.86152,355545.95935 6689083.82798,355555.73910 6689089.47185)"
53411,"LINESTRING(355555.73910 6689089.47185,355545.95935 6689083.82798,355483.29425 6689049.86152,355448.93209 6689033.13135,355411.93452 6689016.58695,355377.76243 6689002.10483,355326.28075 6688981.04580,355293.03070 6688969.67074,355272.93369 6688964.05592)"
53412,"LINESTRING(355249.72440 6688957.06331,355272.93369 6688964.05592)"
53413,"LINESTRING(355272.93369 6688964.05592,355249.72440 6688957.06331)"
53496,"LINESTRING(355081.32010 6689855.39965,355084.14106 6689854.36870,355090.76245 6689852.07215,355161.35259 6689827.83050,355185.62386 6689819.15098,355193.44253 6689817.10801,355200.26171 6689814.82241,355204.94046 6689814.71890)"
53497,"LINESTRING(355204.94046 6689814.71890,355200.26171 6689814.82241,355193.44253 6689817.10801,355185.62386 6689819.15098,355161.35259 6689827.83050,355090.76245 6689852.07215,355084.14106 6689854.36870,355081.32010 6689855.39965)"
53595,"LINESTRING(355204.94046 6689814.71890,355204.35040 6689846.21825,355204.35718 6689877.02666)"
53596,"LINESTRING(355204.35718 6689877.02666,355204.35040 6689846.21825,355204.94046 6689814.71890)"
53597,"LINESTRING(355186.71162 6689920.72714,355189.54296 6689913.84319,355197.15696 6689898.29356,355200.92669 6689889.15236,355204.35718 6689877.02666)"
53600,"LINESTRING(354956.25073 6689957.37295,354958.45228 6689951.79370,354959.57822 6689948.98037,354960.20181 6689947.44225,354966.31878 6689924.36844,354971.76738 6689901.53357,354975.77095 6689883.98942,354977.37912 6689878.11071,354978.85458 6689872.95176,354981.04481 6689866.12703,354983.56924 6689860.36222,354986.30023 6689854.62998,354990.05418 6689848.10424,354994.47614 6689840.93905,354998.40436 6689835.46024,355002.70101 6689830.06027)"
53629,"LINESTRING(354969.68090 6688972.21593,354972.76625 6688966.44098)"
53630,"LINESTRING(354972.76625 6688966.44098,354969.68090 6688972.21593)"
53631,"LINESTRING(354972.76625 6688966.44098,354976.40947 6688958.77568)"
53632,"LINESTRING(354976.40947 6688958.77568,354972.76625 6688966.44098)"
54031,"LINESTRING(356180.22985 6689404.89631,356174.62164 6689402.29331,356161.56771 6689396.24749)"
54032,"LINESTRING(356161.56771 6689396.24749,356174.62164 6689402.29331,356180.22985 6689404.89631)"
54466,"LINESTRING(354783.33183 6689491.71351,354777.00469 6689486.91699,354775.05146 6689484.60446,354774.29809 6689483.76907,354751.73401 6689456.85833,354750.14643 6689454.96971,354747.00405 6689451.23507)"
54493,"LINESTRING(355164.01804 6689931.90792,355157.36482 6689926.44005,355154.15730 6689923.79937,355090.19352 6689863.86558,355085.72884 6689859.67317)"
5461,"LINESTRING(355630.24008 6689916.21458,355650.10101 6689883.52512)"
5462,"LINESTRING(355674.94263 6689899.17012,355650.10101 6689883.52512)"
5465,"LINESTRING(355682.27984 6689947.62440,355655.79027 6689931.52931)"
5466,"LINESTRING(355552.87915 6689878.20055,355556.65787 6689879.84047,355590.89157 6689895.08751,355625.01877 6689913.08908,355630.24008 6689916.21458)"
54831,"LINESTRING(355624.67898 6689154.40838,355623.45788 6689152.95456,355622.61677 6689151.12277,355622.29191 6689149.17218,355622.42580 6689146.89469,355623.47744 6689144.23045)"
54832,"LINESTRING(355623.47744 6689144.23045,355624.97077 6689142.51983,355626.88761 6689141.18530,355629.05456 6689140.63743,355630.68231 6689140.59911,355632.53316 6689140.74819,355634.75476 6689141.40993,355637.37912 6689142.48235,355640.30263 6689144.27184,355642.50048 6689146.49263,355644.01687 6689149.25343,355644.36348 6689151.58106,355644.33859 6689153.25144,355643.54591 6689155.41117)"
54833,"LINESTRING(355643.54591 6689155.41117,355644.33859 6689153.25144,355644.36348 6689151.58106,355644.01687 6689149.25343,355642.50048 6689146.49263,355640.30263 6689144.27184,355637.37912 6689142.48235,355634.75476 6689141.40993,355632.53316 6689140.74819,355630.68231 6689140.59911,355629.05456 6689140.63743,355626.88761 6689141.18530,355624.97077 6689142.51983,355623.47744 6689144.23045,355622.42580 6689146.89469,355622.29191 6689149.17218,355622.61677 6689151.12277,355623.45788 6689152.95456,355624.67898 6689154.40838)"
54847,"LINESTRING(355598.56525 6689056.49149,355598.38982 6689055.42237,355598.38818 6689054.34322,355598.56161 6689053.27621,355598.89692 6689052.25549,355599.39476 6689051.29215,355600.04256 6689050.43142,355600.81011 6689049.67503,355601.69868 6689049.04518,355602.66422 6689048.56665,355603.69981 6689048.25097)"
55029,"LINESTRING(354851.34372 6689648.75460,354865.75883 6689627.85985,354880.77500 6689606.60770)"
55033,"LINESTRING(355652.37877 6689706.68610,355618.92797 6689707.90486,355616.89610 6689707.24331,355612.19925 6689704.93315)"
55921,"LINESTRING(355643.54591 6689155.41117,355650.84309 6689156.92598)"
55922,"LINESTRING(355650.84309 6689156.92598,355643.54591 6689155.41117)"
55958,"LINESTRING(355299.07360 6689642.17310,355296.34606 6689641.67424,355294.42097 6689642.07476,355293.20865 6689642.47859)"
55959,"LINESTRING(355293.20865 6689642.47859,355294.42097 6689642.07476,355296.34606 6689641.67424,355299.07360 6689642.17310)"
55960,"LINESTRING(355293.20865 6689642.47859,355289.22162 6689644.32227)"
55961,"LINESTRING(355289.22162 6689644.32227,355293.20865 6689642.47859)"
55962,"LINESTRING(355289.22162 6689644.32227,355282.67964 6689648.26069,355276.80890 6689650.95868,355274.02968 6689651.66446,355271.17257 6689651.94082,355268.77454 6689651.63433,355266.30014 6689650.53116,355247.20992 6689633.96570,355241.42972 6689628.39165,355240.69923 6689627.68840,355225.71009 6689613.22254,355224.01962 6689611.51777)"
55963,"LINESTRING(355224.01962 6689611.51777,355225.71009 6689613.22254,355240.69923 6689627.68840,355241.42972 6689628.39165,355247.20992 6689633.96570,355266.30014 6689650.53116,355268.77454 6689651.63433,355271.17257 6689651.94082,355274.02968 6689651.66446,355276.80890 6689650.95868,355282.67964 6689648.26069,355289.22162 6689644.32227)"
55967,"LINESTRING(355316.88856 6689669.47140,355319.89412 6689670.32137,355327.23670 6689669.87491,355334.03132 6689669.25984,355363.88234 6689665.82190,355368.54070 6689665.36366)"
55968,"LINESTRING(355368.54070 6689665.36366,355363.88234 6689665.82190,355334.03132 6689669.25984,355327.23670 6689669.87491,355319.89412 6689670.32137,355316.88856 6689669.47140)"
55969,"LINESTRING(355368.54070 6689665.36366,355373.53085 6689664.87512,355390.85081 6689663.00680,355423.82483 6689659.43328,355430.05588 6689658.77298)"
55970,"LINESTRING(355430.05588 6689658.77298,355423.82483 6689659.43328,355390.85081 6689663.00680,355373.53085 6689664.87512,355368.54070 6689665.36366)"
56019,"LINESTRING(354880.77500 6689606.60770,354888.90933 6689612.24552,354891.34981 6689613.94019)"
56020,"LINESTRING(354891.34981 6689613.94019,354901.79260 6689621.48062)"
56035,"LINESTRING(355305.34671 6689635.68006,355307.77595 6689631.27833,355309.51261 6689625.64822,355319.36547 6689568.53509,355323.83996 6689542.58596,355327.13449 6689527.44187,355329.05103 6689518.36335,355330.63749 6689511.05073,355333.66368 6689497.03479,355333.61685 6689485.33263)"
56039,"LINESTRING(354901.79260 6689621.48062,354887.82390 6689642.49410,354873.40255 6689664.06787)"
56050,"LINESTRING(355346.22321 6689487.55284,355345.89789 6689495.43792,355345.38108 6689496.85857,355341.72810 6689505.53671,355338.74691 6689512.85201,355336.76985 6689519.96467,355334.46644 6689529.43270,355331.77620 6689544.40835,355327.31562 6689569.81149,355324.38717 6689586.43648,355320.87833 6689605.74306,355317.21542 6689627.10579,355315.61391 6689634.41929,355314.55949 6689638.47455,355313.30511 6689640.90580)"
56051,"LINESTRING(355313.69701 6689674.06181,355312.23864 6689676.50484,355311.48021 6689678.07297,355310.91990 6689680.05244,355310.35527 6689682.74426,355310.13118 6689686.60691,355310.09208 6689699.18189,355309.97463 6689708.95758,355310.24111 6689712.25782,355310.81482 6689719.30101,355312.64366 6689731.01149,355315.68353 6689742.95241,355318.71704 6689752.94660,355322.97007 6689764.10534,355327.40034 6689772.42777,355332.35176 6689779.93013,355336.06455 6689785.41230,355341.30099 6689792.73130,355344.38422 6689797.68240,355347.52272 6689801.22840,355351.47311 6689805.70661)"
56052,"LINESTRING(355313.87383 6689662.55812,355315.10706 6689663.56612,355316.07548 6689664.84532,355316.71352 6689666.31051,355316.98583 6689667.87472,355316.88856 6689669.47140)"
56059,"LINESTRING(355302.89386 6689649.25124,355301.70429 6689648.47437,355300.69836 6689647.46436,355299.90256 6689646.28645,355299.35723 6689644.98280,355299.08006 6689643.59690,355299.07360 6689642.17310)"
56060,"LINESTRING(355299.07360 6689642.17310,355299.51815 6689640.28932,355300.45023 6689638.57765,355301.79505 6689637.18705,355303.47335 6689636.18885,355305.34671 6689635.68006)"
56061,"LINESTRING(355312.94416 6689645.81110,355312.35513 6689650.57382,355312.26936 6689654.86240,355312.69592 6689658.30916,355313.87383 6689662.55812)"
56062,"LINESTRING(355303.82791 6689665.94236,355303.92278 6689658.79379,355302.89951 6689653.02273,355302.89386 6689649.25124)"
56078,"LINESTRING(355371.22742 6689701.11303,355375.14762 6689700.47491,355425.92732 6689690.45435,355427.94371 6689690.05973,355434.83369 6689688.47128)"
56123,"LINESTRING(355683.33072 6689724.55978,355690.28651 6689723.98031,355695.89748 6689722.16557,355715.72338 6689711.57520)"
56124,"LINESTRING(355715.72338 6689711.57520,355695.89748 6689722.16557,355690.28651 6689723.98031,355683.33072 6689724.55978)"
58278,"LINESTRING(355845.42973 6689806.90917,355844.40408 6689797.93382,355840.97763 6689794.51545)"
58279,"LINESTRING(355840.97763 6689794.51545,355835.68948 6689789.17950)"
58280,"LINESTRING(355835.68948 6689789.17950,355830.75270 6689783.89005)"
60063,"LINESTRING(356339.32758 6689673.74020,356363.47261 6689624.54013,356364.88415 6689622.06670,356366.08128 6689619.95052,356368.21525 6689616.20047)"
60282,"LINESTRING(355044.34071 6689996.16095,355053.55173 6689990.41008,355057.43648 6689987.98244,355068.10055 6689980.87917,355070.59081 6689979.76720,355075.88223 6689977.41400)"
60627,"LINESTRING(356363.85009 6689601.87658,356348.25351 6689598.00181,356336.94803 6689594.92576,356315.12162 6689588.04982,356300.93918 6689582.66955,356292.41939 6689578.99918,356284.43036 6689574.54166,356270.01517 6689567.22778,356227.01527 6689544.94954,356188.21089 6689525.36713,356180.97806 6689521.80076,356173.42819 6689517.86326,356166.57523 6689513.78546,356163.94055 6689509.89849,356161.25031 6689505.83669,356160.06687 6689502.53366,356159.22757 6689498.88812,356158.67922 6689495.29258,356158.79163 6689491.98162,356159.96155 6689485.31635)"
60628,"LINESTRING(356159.96155 6689485.31635,356158.79163 6689491.98162,356158.67922 6689495.29258,356159.22757 6689498.88812,356160.06687 6689502.53366,356161.25031 6689505.83669,356163.94055 6689509.89849,356166.57523 6689513.78546,356173.42819 6689517.86326,356180.97806 6689521.80076,356188.21089 6689525.36713,356227.01527 6689544.94954,356270.01517 6689567.22778,356284.43036 6689574.54166,356292.41939 6689578.99918,356300.93918 6689582.66955,356315.12162 6689588.04982,356336.94803 6689594.92576,356348.25351 6689598.00181,356363.85009 6689601.87658)"
60739,"LINESTRING(355605.70919 6689799.59190,355604.94451 6689805.91127,355604.66712 6689808.19705)"
60740,"LINESTRING(355604.66712 6689808.19705,355604.94451 6689805.91127,355605.70919 6689799.59190)"
60741,"LINESTRING(355681.22381 6689767.51753,355647.70904 6689770.64244,355608.98716 6689773.77884)"
60872,"LINESTRING(355650.10101 6689883.52512,355646.70539 6689877.49041)"
60873,"LINESTRING(355646.70539 6689877.49041,355641.21524 6689867.73802,355607.31499 6689813.09552,355604.66712 6689808.19705)"
62939,"LINESTRING(354895.23032 6689720.86250,354898.79558 6689724.57274,354900.73837 6689727.23082,354921.09492 6689757.41851,354931.67495 6689772.31668,354950.27886 6689798.28881,354976.43057 6689834.83955,354977.90232 6689836.30100,354979.65319 6689837.34575,354981.34754 6689837.93760,354983.20512 6689838.07495)"
62940,"LINESTRING(354983.20512 6689838.07495,354993.24235 6689832.84366,354998.08127 6689831.18416,355002.70101 6689830.06027)"
63847,"LINESTRING(355315.51916 6688957.10065,355312.00093 6688966.14929,355310.00391 6688978.16977)"
64554,"LINESTRING(355298.28752 6688972.08186,355298.59720 6688971.93045,355298.90751 6688971.79013,355299.23358 6688971.66003,355299.55338 6688971.55255,355299.88893 6688971.45528,355300.21756 6688971.36954,355300.55503 6688971.30554,355300.90070 6688971.25219,355301.23945 6688971.21036,355301.57885 6688971.17963,355301.92708 6688971.17064,355302.26839 6688971.17317,355302.61099 6688971.19789,355302.95358 6688971.22260,355303.29746 6688971.26949,355303.63506 6688971.33900,355303.97267 6688971.40851,355304.30399 6688971.50063,355304.62840 6688971.60427,355304.95410 6688971.73010,355305.27223 6688971.85636,355305.58410 6688972.00524,355305.88904 6688972.16565,355306.18707 6688972.33757,355306.47819 6688972.52103,355306.76238 6688972.71601,355307.03211 6688972.92295,355307.29492 6688973.14142,355307.55082 6688973.37142,355307.79980 6688973.61294,355308.03430 6688973.86642,355308.25370 6688974.12078,355308.46682 6688974.39775,355308.66483 6688974.67559,355308.85592 6688974.96496,355309.03190 6688975.25521,355309.19340 6688975.55741,355309.34044 6688975.87158,355309.47992 6688976.18619,355309.59673 6688976.50210,355309.70662 6688976.82954,355309.80140 6688977.15785,355309.88171 6688977.49813,355309.94627 6688977.82819,355310.00391 6688978.16977)"
6468,"LINESTRING(355333.61124 6689481.56114,355333.99053 6689480.51561,355334.53297 6689479.53854,355335.22474 6689478.65298,355336.03752 6689477.89394)"
64781,"LINESTRING(355674.94263 6689899.17012,355701.16746 6689915.53648)"
6479,"LINESTRING(355333.61685 6689485.33263,355333.38515 6689484.07762,355333.38768 6689482.80908,355333.61124 6689481.56114)"
6482,"LINESTRING(355277.66902 6689002.71319,355276.51060 6689002.34620,355275.42504 6689001.79697,355274.43694 6689001.09747,355273.56205 6689000.25792,355272.82433 6688999.29917,355272.23196 6688998.23190)"
6499,"LINESTRING(355347.47872 6689482.38446,355347.51514 6689484.19595,355347.08618 6689485.95643,355346.22321 6689487.55284)"
